order	1	latin_squares	1	seconds	0.00
order	2	latin_squares	2	seconds	0.00
order	3	latin_squares	12	seconds	0.00
order	4	latin_squares	576	seconds	0.00
order	5	latin_squares	161280	seconds	0.00
order	6	latin_squares	812851200	seconds	11.93
