order	1	labeled_squares	1	bit_checks	5940	mismatches	0
order	2	labeled_squares	2	bit_checks	11880	mismatches	0
order	3	labeled_squares	12	bit_checks	71280	mismatches	0
order	4	labeled_squares	576	bit_checks	3421440	mismatches	0
order	5	labeled_squares	161280	bit_checks	958003200	mismatches	0
